Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Consumer Confidence,2022-06-30T00:00:00,-26.2,Monthly,GRCCI,2022-06-28T06:00:00
Germany,Consumer Confidence,2022-07-31T00:00:00,-27.7,Monthly,GRCCI,2022-07-27T06:00:00
Germany,Consumer Confidence,2022-08-31T00:00:00,-30.9,Monthly,GRCCI,2022-08-26T06:00:00
Germany,Consumer Confidence,2022-09-30T00:00:00,-36.8,Monthly,GRCCI,2022-09-28T06:00:00
Germany,Consumer Confidence,2022-10-31T00:00:00,-42.8,Monthly,GRCCI,2022-10-27T06:00:00
Germany,Consumer Confidence,2022-11-30T00:00:00,-41.9,Monthly,GRCCI,2022-11-25T07:00:00
Germany,Consumer Confidence,2022-12-31T00:00:00,-40.1,Monthly,GRCCI,2022-12-21T07:00:00
Germany,Consumer Confidence,2023-01-31T00:00:00,-37.6,Monthly,GRCCI,2023-01-24T07:00:00
Germany,Consumer Confidence,2023-02-28T00:00:00,-33.8,Monthly,GRCCI,2023-02-24T07:00:00
Germany,Consumer Confidence,2023-03-31T00:00:00,-30.6,Monthly,GRCCI,2023-03-29T06:00:00
Germany,Consumer Confidence,2023-04-30T00:00:00,-29.3,Monthly,GRCCI,2023-04-26T06:00:00
Germany,Consumer Confidence,2023-05-31T00:00:00,-25.8,Monthly,GRCCI,2023-05-25T06:11:00
Germany,Consumer Confidence,2023-06-30T00:00:00,-24.4,Monthly,GRCCI,2023-06-28T06:00:00
Germany,Consumer Confidence,2023-07-31T00:00:00,-25.2,Monthly,GRCCI,2023-07-27T06:00:00
Germany,Consumer Confidence,2023-08-31T00:00:00,-24.6,Monthly,GRCCI,2023-08-29T06:00:00
Germany,Consumer Confidence,2023-09-30T00:00:00,-25.6,Monthly,GRCCI,2023-09-27T06:00:00
Germany,Consumer Confidence,2023-10-31T00:00:00,-26.7,Monthly,GRCCI,2023-10-24T06:00:00
Germany,Consumer Confidence,2023-11-30T00:00:00,-28.3,Monthly,GRCCI,2023-11-28T07:00:00
Germany,Consumer Confidence,2023-12-31T00:00:00,-27.6,Monthly,GRCCI,2023-12-20T07:00:00
Germany,Consumer Confidence,2024-01-31T00:00:00,-25.4,Monthly,GRCCI,2024-01-26T07:00:00
Germany,Consumer Confidence,2024-02-29T00:00:00,-29.6,Monthly,GRCCI,2024-02-27T07:00:00
Germany,Consumer Confidence,2024-03-31T00:00:00,-28.8,Monthly,GRCCI,2024-03-26T07:00:00
Germany,Consumer Confidence,2024-04-30T00:00:00,-27.3,Monthly,GRCCI,2024-04-25T06:00:00
Germany,Consumer Confidence,2024-05-31T00:00:00,-24,Monthly,GRCCI,2024-05-29T06:00:00
Germany,Consumer Confidence,2024-06-30T00:00:00,-21,Monthly,GRCCI,2024-06-26T06:00:00
Germany,Consumer Confidence,2024-07-31T00:00:00,-21.6,Monthly,GRCCI,2024-07-24T06:00:00
Germany,Consumer Confidence,2024-08-31T00:00:00,-18.6,Monthly,GRCCI,2024-08-27T06:09:00
Germany,Consumer Confidence,2024-09-30T00:00:00,-21.9,Monthly,GRCCI,2024-09-26T06:00:00
Germany,Consumer Confidence,2024-10-31T00:00:00,-21.2,Monthly,GRCCI,2024-09-26T06:00:00
